re_text,prevalence,se_prevalence,adjustment_type,RSE,outcome
Chinese,0.14586929446767502,0.009694023,Standardized,6.645691549337772,pcp_no
DK/R,0.23719330057790763,0.017709726975630787,Standardized,7.466368962564318,pcp_no
Filipino,0.14270188259286828,0.012061309348290623,Standardized,8.452102473,pcp_no
Hispanic-AIAN,0.2954816272989203,0.015374871045108292,Standardized,5.203325562287667,pcp_no
Hispanic-AIAN-White,0.2083366923844087,0.043437048,Standardized,20.849447015833388,pcp_no
Hispanic-Asian,0.22170513132308325,0.03054512,Standardized,13.77736248359257,pcp_no
Hispanic-Black,0.3727714254491828,0.021098780658424875,Standardized,5.659977996704342,pcp_no
Hispanic-Black-White,0.46491213269424225,0.079586791,Standardized,17.118673805636103,pcp_no
Hispanic-NHPI,0.2179680274673939,0.049403175,Standardized,22.66533115818167,pcp_no
Hispanic-White,0.29322697888094945,0.004574063,Standardized,1.5599051890668654,pcp_no
Japanese,0.15544346028728848,0.025042495,Standardized,16.110355895705155,pcp_no
Korean,0.2097471664433687,0.028233079826548595,Standardized,13.460529791791714,pcp_no
Mexican,0.32333473512783156,0.008856109,Standardized,2.738990802895903,pcp_no
Multiple Hispanic,0.21487444489052002,0.035732726,Standardized,16.62958408273722,pcp_no
NHPI-Multiple,0.14180932473971272,0.035861466776528884,Standardized,25.288511063959767,pcp_no
NHPI-White,0.087022368,0.033574343,Standardized,38.581279401749384,pcp_no
Other Asian,0.1976178774807803,0.021150640905386396,Standardized,10.70279732532976,pcp_no
Other Hispanic,0.2867205001414877,0.014378563856058492,Standardized,5.0148363472312285,pcp_no
Other Pacific Islander,0.15534362377419336,0.030975816348024297,Standardized,19.940191683084834,pcp_no
Other Race,0.22039235923885736,0.015834021,Standardized,7.184469120602069,pcp_no
Other Race-White,0.17720161846186536,0.042988083038001244,Standardized,24.259418966454017,pcp_no
Puerto Rican,0.18829508326689665,0.047280544041260066,Standardized,25.10981339552176,pcp_no
Samoan,0.21251864120101677,0.037619652,Standardized,17.701812914372997,pcp_no
Unspecified Asian,0.14304916242678126,0.012605153115418917,Standardized,8.811762964,pcp_no
Unspecified NHPI,0.1771861508581139,0.039915705749998795,Standardized,22.527553963267852,pcp_no
Vietnamese,0.1318604047959884,0.020127532800094564,Standardized,15.26427348015157,pcp_no
White,0.1818843218317761,0.002771665,Standardized,1.523861356882762,pcp_no
AIAN,0.048673911,0.011010985212074414,Standardized,22.621944457583812,ins_no
AIAN-Black,0.074518776,0.040682173,Standardized,54.59318456986011,ins_no
AIAN-Black-White,0.09830838,0.04233925,Standardized,43.06779381748149,ins_no
AIAN-Multiple,0.081787661,0.025546234447645998,Standardized,31.23482685759354,ins_no
AIAN-White,0.050966889841812316,0.015207366426197468,Standardized,29.83773676086003,ins_no
Asian Indian,0.041406807842623586,0.012527478039519953,Standardized,30.254633699689215,ins_no
Asian-Black,0.094066929,0.051509363860478906,Standardized,54.75820711007236,ins_no
Asian-Multiple,0.068439646,0.041097356,Standardized,60.04904849489208,ins_no
Asian-NHPI,0.089946103,0.037507656,Standardized,41.70014593011188,ins_no
Asian-White,0.026874013147235518,0.009137261,Standardized,34.00035886345884,ins_no
Black,0.068825521,0.005699389,Standardized,8.280923692,ins_no
Black-Multiple,0.053668062697879736,0.023389618370414277,Standardized,43.582006121749444,ins_no
Black-White,0.076476411,0.021637168111501567,Standardized,28.29260389121137,ins_no
Chinese,0.031715977,0.005254499,Standardized,16.567357457365382,ins_no
DK/R,0.066876626,0.009205772,Standardized,13.765305745534354,ins_no
Filipino,0.067173946,0.008995824,Standardized,13.391835536192534,ins_no
Hispanic-AIAN,0.16539756955390103,0.011542011070639218,Standardized,6.978343818333932,ins_no
Hispanic-AIAN-White,0.090259412,0.026355131,Standardized,29.19931598420528,ins_no
Hispanic-Asian,0.086053022,0.021579282561495362,Standardized,25.076728377689015,ins_no
Hispanic-Black,0.2946975067341089,0.020839115,Standardized,7.071357781210342,ins_no
Hispanic-Black-White,0.20137428872222132,0.0655221,Standardized,32.537470367448556,ins_no
Hispanic-NHPI,0.076372363,0.028255109657866196,Standardized,36.99651119549504,ins_no
Hispanic-White,0.20463796119298724,0.004150253,Standardized,2.0280955926966806,ins_no
Japanese,0.051624446,0.016491511231927356,Standardized,31.94515897645205,ins_no
Korean,0.075849171,0.018213861477035347,Standardized,24.013263844007856,ins_no
Mexican,0.20633654722722086,0.007459542,Standardized,3.615230371847488,ins_no
Multiple Hispanic,0.13830021758752556,0.030957057654174315,Standardized,22.383954410326677,ins_no
NHPI-Multiple,0.064327927,0.028219136306194454,Standardized,43.86762879993795,ins_no
NHPI-White,0.011917940947795408,0.006874066,Standardized,57.67830340957206,ins_no
Other Asian,0.10904117109747034,0.018290682,Standardized,16.774106641510702,ins_no
Other Hispanic,0.17860782494110763,0.012304653031078005,Standardized,6.889201542617307,ins_no
Other Pacific Islander,0.078879817,0.022480255,Standardized,28.49937559964059,ins_no
Other Race,0.079763191,0.009624035,Standardized,12.06575977315522,ins_no
Other Race-White,0.12114860610625534,0.036621315,Standardized,30.22842416089448,ins_no
Puerto Rican,0.046172066028958667,0.01965681,Standardized,42.57294894088229,ins_no
Samoan,0.11890132376453934,0.05034242,Standardized,42.339662778057004,ins_no
Unspecified Asian,0.024226521425124034,0.004642776,Standardized,19.164020827885615,ins_no
Unspecified NHPI,0.066529521,0.034320697744071336,Standardized,51.58717134016464,ins_no
Vietnamese,0.050585971805737526,0.013914024252375227,Standardized,27.50569724311806,ins_no
White,0.049859898,0.001680806,Standardized,3.3710576659803864,ins_no
AIAN,0.042556073,0.009256526,Standardized,21.751364113944035,apcvd
AIAN-Black,0.057521648,0.027007029,Standardized,46.95107043135264,apcvd
AIAN-Black-White,0.023336716,0.011517144498526595,Standardized,49.35203582585534,apcvd
AIAN-Multiple,0.07673486,0.026895447,Standardized,35.04984227526869,apcvd
AIAN-White,0.070792493,0.014384040568732442,Standardized,20.318595831645123,apcvd
Asian Indian,0.037576908602489606,0.011638585923719923,Standardized,30.972707326298853,apcvd
Asian-Black,0.067430221,0.044895132933854054,Standardized,66.58013636695321,apcvd
Asian-Multiple,0,0,Standardized,NA,apcvd
Asian-NHPI,0.031710244,0.017614259121080732,Standardized,55.547535234154445,apcvd
Asian-White,0.028624012997983606,0.019279906122729156,Standardized,67.35570628788952,apcvd
Black,0.030116296,0.003107657,Standardized,10.318856544141994,apcvd
Black-Multiple,0.099002161,0.026441616835240888,Standardized,26.708120832668676,apcvd
Black-White,0.051845121900963534,0.022116319557018742,Standardized,42.658438723060875,apcvd
Chinese,0.015548375,0.004211613,Standardized,27.087156275001867,apcvd
DK/R,0.028317999316245287,0.005149433,Standardized,18.184309150169216,apcvd
Filipino,0.044969191,0.008493556,Standardized,18.88750106198523,apcvd
Hispanic-AIAN,0.036380449119771896,0.006096288,Standardized,16.75704424561277,apcvd
Hispanic-AIAN-White,0.017706222084630206,0.009454349,Standardized,53.39563264285735,apcvd
Hispanic-Asian,0.040403253,0.019161342641251935,Standardized,47.42524708689106,apcvd
Hispanic-Black,0.033032148,0.008836292,Standardized,26.750583879770595,apcvd
Hispanic-Black-White,0.068647831,0.045265597,Standardized,65.93886071427539,apcvd
Hispanic-NHPI,0.061635646,0.031126521984183086,Standardized,50.500844741805025,apcvd
